d_um,delta_rho,D_tube_mm,T_K,is_large_mode,g_star_over_gE,Ga_dep_earth,Ga_dep_mars,Ga_dep_moon
0.8510943143817316,91.15780941147047,12.7,293.3898513928072,False,0.7563686131496175,1.3221066853050258,0.5000016108543981,0.2183295443622978
1.2868153810146017,85.80375328248684,4.57,301.03283570249516,False,0.7117015048072085,1.4050834419282112,0.5313822191186202,0.23203212802484227
1.8640654764394897,101.92384723764853,12.7,303.7933619221198,False,0.07929007763454228,12.611918538018378,4.769645033236308,2.082702143892943
1.9613494074304283,96.39161544562222,9.530000000000001,315.8434188930449,False,0.09249561698303935,10.81132309418907,4.088685900045,1.785356107297278
0.5773239381573504,88.1093309684914,12.7,306.86760165316633,False,2.0609068584152115,0.48522328698007067,0.18350442351641819,0.08012861619854378
1.7234481573808222,85.49447851454495,9.530000000000001,309.74000658394897,False,0.15126658065766732,6.610845539393188,2.500126090840849,1.0916992633860312
245.79897756230696,63.655796023154714,4.57,292.92248539634437,True,0.004023044462249651,248.56797119284354,94.00480867741585,41.04792184835948
131.64825231628078,44.35692368114698,12.7,288.7620833812091,True,0.00029819427567597353,3353.518432683223,1268.2521289760202,553.7920347550278
0.7263123862262195,92.24243930174819,12.7,295.4421925470309,False,1.1268625665841723,0.8874196638115974,0.3356092714312973,0.14654636650099773
0.9917775378076636,89.98690124149977,12.7,295.05850864286026,False,0.5044820620848861,1.9822310348702465,0.7496510845431819,0.3273409048409582
1.549892420142755,89.10435568794668,3.18,303.1805639829915,False,0.5941492755697569,1.683078716272193,0.6365160078868333,0.27793960452201355
441.8706674831374,41.60033333082302,12.7,315.14727921484445,True,0.00018026035537231994,5547.531502057363,2097.9961134182277,916.106119605803
0.9061854357369765,86.76881300235206,4.57,305.8740359934255,False,1.75539193334957,0.5696733481575474,0.2154422142369522,0.09407449786087942
0.9199234162871678,98.42463149791723,6.35,309.64308459719985,False,1.052300808273983,0.9502986143669617,0.35938918035692435,0.15693004640922303
1.077516953289324,89.41599791918807,3.18,288.0988966371978,False,1.6935889987232262,0.5904620310794924,0.22330419320131661,0.09750749137092535
100.46622252799862,66.42376694127,9.530000000000001,313.27560945170325,True,0.00027722418371719815,3607.1889060736476,1364.1866301257116,595.6825716451895
2.554098801264641,92.45452827523718,3.18,316.78952064982604,False,0.14231256135401582,7.026786606084661,2.6574289815060226,1.1603867789864575
1.6065250705438572,102.41074382201315,4.57,290.1340289537398,False,0.35054778497677147,2.8526781307896822,1.0788415764760164,0.47108446196526865
1.9690262448508642,96.41004443853788,9.530000000000001,309.69623581866256,False,0.0940518542684305,10.632432584964576,4.021032098900976,1.755814555315251
0.9976294017595122,94.22924660166933,4.57,309.7475108339235,False,1.229706855523061,0.8132019395587136,0.30754120242230654,0.13429022855098025
1.8097121052880045,94.60732539893772,3.18,301.9965936312463,False,0.3720729186327275,2.687645216627814,1.016428517195636,0.44383132017707017
